SPY,EFA,EEM,TLT,LQD
273.556396,59.956081,38.846378,109.164108,103.103798
273.706543,59.849838,38.525635,107.267776,102.50061
271.567291,59.150402,37.563412,106.511131,102.077454
270.047424,58.796272,37.425953,105.59565,101.681305
270.047424,58.512947,37.480938,105.240707,101.573265
269.653351,58.362438,37.343483,106.305634,101.861382
261.115265,57.12294,36.234627,106.016029,101.582314
255.363754,56.32613,35.868069,107.305161,102.005417
258.910309,56.529758,36.921932,106.931496,102.023453
257.456085,56.396965,36.527882,106.884804,101.834358
263.08548,57.361996,37.444286,107.127678,102.09549
263.132446,57.034412,36.986084,106.492439,101.59127
259.33255,56.113647,36.014687,106.45507,101.59127
259.191803,56.432373,36.35376,106.221558,101.46524
258.02832,56.184471,36.747818,106.081436,101.33918
256.714752,55.653263,36.344597,106.417732,101.483261
248.936707,54.077339,35.171597,107.221054,101.627296
253.402802,54.75906,35.849731,106.772697,101.501251
248.946106,54.387211,35.437355,107.417244,101.67231
247.566833,54.236698,34.823368,107.17437,101.555275
251.235413,54.891861,35.501503,106.641945,101.330193
253.918854,55.299126,35.886398,106.100121,101.042107
256.621063,56.007401,37.169361,106.198441,101.348305
255.101028,56.087086,37.407623,104.878098,100.941841
256.508423,56.087086,37.50843,105.2901,101.122475
258.131561,56.31728,37.444286,105.224571,101.294098
263.657806,57.069828,38.149914,105.365028,101.556061
263.179321,56.512058,37.160194,105.355659,101.257973
260.608582,56.140213,36.472889,106.14225,101.330261
255.73909,55.219437,35.959709,106.835167,101.321213
255.260529,55.458488,36.372089,106.76963,101.185722
253.515427,55.50275,36.592026,106.835167,100.914749
256.161224,55.679821,37.407623,106.788383,100.725052
256.827393,55.741798,37.480938,107.40638,100.923782
252.483276,55.254852,36.97691,107.706047,100.824394
247.810806,54.298676,36.179638,107.743515,100.580536
248.655197,55.06007,36.848618,107.706047,100.797302
246.994553,54.697083,36.417915,107.818413,100.842476
250.982117,55.520462,36.866943,107.574951,100.887642
251.826492,55.307983,37.123535,107.696678,100.761177
257.624817,56.095947,38.012455,107.172295,101.03215
257.062012,55.81263,37.682545,107.593681,100.743103
258.628784,55.573586,37.645893,107.996361,100.679863
262.053467,56.308426,38.406502,108.763176,101.054108
253.56221,54.847595,37.590904,110.58403,101.072243
253.177567,54.334087,37.242668,110.931313,101.380325
247.2948,53.785172,36.546204,111.137802,101.389404
247.763885,53.369049,36.161316,111.597702,101.697472
247.820221,53.537277,36.436237,111.578926,101.8787
249.068054,54.325233,37.031898,111.081467,101.98745
248.983612,54.227848,37.022739,110.818649,102.259308
244.386169,53.528419,36.500385,111.203499,102.150551
239.591705,53.103447,36.161316,111.851112,102.259308
239.329025,53.1464,36.406879,112.520988,102.624718
235.744919,52.636326,35.802269,114.007462,102.542892
231.907455,52.421555,36.081322,113.593506,102.206566
227.155762,51.508781,35.830173,113.574699,102.106598
221.153641,50.909222,35.495312,114.139153,101.870239
232.327408,52.09045,36.20224,112.916115,101.788452
234.111084,52.24258,36.155731,112.934937,101.788452
233.809082,52.519985,36.499901,113.885147,102.270195
235.856964,52.600529,36.33247,114.317917,102.551971
236.102325,52.493145,36.425491,114.920029,102.87011
230.468277,52.018867,35.765068,116.227768,102.915596
238.187973,53.611736,36.918476,114.882408,102.851982
240.06601,53.817558,37.002186,114.543686,102.861053
242.321487,54.166553,37.141716,114.242653,103.088257
243.453979,54.775066,37.802132,114.063919,103.479164
244.312805,54.989841,38.071884,113.330078,103.206459
244.40712,54.613991,37.885857,113.772247,103.397377
242.916061,54.363426,37.569595,113.348877,103.124657
245.700089,54.649784,37.83004,112.934937,103.188286
246.294647,54.801918,38.295124,113.047813,103.38826
248.163177,54.998775,38.462555,113.076065,103.597321
251.466263,55.553608,38.648586,112.48333,103.77916
248.068817,54.694527,37.97887,113.245369,103.951843
248.587906,54.945095,38.369541,113.198372,104.215439
248.720001,55.007732,38.741608,113.941612,104.488136
250.824509,55.634144,39.253201,113.39592,104.579025
248.918198,55.329887,38.843929,113.283043,104.56086
248.587906,55.455173,38.909039,113.856934,104.788116
252.523239,56.063683,39.755493,113.772247,105.269875
254.741028,56.090534,40.090355,114.750702,106.006149
254.863693,56.072628,39.774097,114.057671,105.753586
256.656799,56.278446,39.839211,113.548431,105.607712
257.732666,56.716938,40.388008,114.067032,106.036263
257.392883,56.430576,39.839211,114.123627,105.835655
254.939194,55.678894,39.439236,114.877968,105.81739
255.250595,55.499912,39.215992,115.368301,106.081825
255.392181,55.44622,39.08577,114.91571,105.84478
258.676361,56.090534,39.411327,114.623398,105.990662
259.516296,56.099472,39.132278,114.189636,105.717102
258.940613,56.117374,39.206699,114.840271,105.835655
261.76236,56.931705,39.150883,115.019424,105.963295
262.215332,57.146477,39.457836,115.311722,106.02713
262.743805,57.307556,39.681084,114.98172,105.935936
261.809601,57.191219,39.597363,113.95388,105.635056
263.4328,57.379143,40.03455,114.632835,106.109169
263.791351,57.549164,40.481033,114.293388,106.072678
263.6026,57.82658,40.341503,114.859154,106.236824
263.48938,57.593906,39.997337,113.557869,105.935936
262.998596,57.513367,39.47644,113.171272,105.79007
264.640717,57.82658,39.522957,112.125214,105.605331
263.678101,57.611809,39.578766,113.004036,105.843132
263.319489,57.665504,39.969437,113.24025,105.879715
261.724548,57.522324,39.746193,113.656029,105.980286
259.535126,56.788525,39.011356,114.393066,106.327827
259.016144,56.797478,38.732311,114.874969,106.464989
262.772125,57.28965,39.457836,114.534782,106.583916
263.76297,57.253864,39.662476,115.338005,106.876595
265.509003,57.746037,39.708984,115.120644,106.702805
265.339142,57.737083,39.495045,114.289124,106.492462
266.650055,58.363503,40.071754,115.045067,106.876595
267.616852,58.569313,40.518238,114.978905,106.821678
267.683228,58.685658,40.536842,114.723808,106.840004
266.877533,58.712502,40.601952,115.923874,107.562508
269.891754,58.676704,40.657757,116.178963,107.763687
264.697357,57.549164,39.467144,117.983795,108.422211
264.498291,57.629707,39.560154,118.172783,108.641708
266.46994,57.916065,39.681084,118.087746,108.687424
265.076538,57.942905,39.253201,119.174408,108.833755
266.081268,57.799728,39.513653,119.590164,108.970947
267.759064,58.041348,39.922916,119.476784,108.888611
270.934448,58.784092,40.583344,117.779739,108.483147
271.067169,58.801987,40.453125,117.997566,108.629959
271.493713,59.258373,40.732174,116.974785,108.400612
272.214081,59.133091,40.983322,117.306244,108.57489
273.531647,59.285217,41.299583,117.457764,108.749199
273.740234,59.321018,41.299583,117.041069,108.593224
272.337311,58.945168,41.215866,117.410423,108.822571
273.266266,59.168888,41.411198,117.694519,109.354614
273.190399,59.043602,40.964714,117.003197,109.244537
275.038788,59.455246,41.262371,116.16983,109.180351
274.858734,59.48209,41.048431,116.463409,109.00605
275.038788,59.526825,41.355389,115.734207,108.703323
274.365784,59.696854,41.476307,115.781548,108.684982
274.906097,59.661064,41.448406,116.387627,108.776711
275.143127,59.56263,41.178658,115.828888,108.602417
277.617065,59.678955,41.271679,116.075119,109.051895
277.000977,59.267323,40.71357,117.022148,109.418854
276.830292,59.222576,40.657757,116.851669,109.363754
278.119415,59.464191,40.815887,117.249451,109.7491
278.555511,59.705807,40.899601,116.501274,109.317932
278.697601,59.7416,40.862396,117.097885,109.363754
276.602783,59.401546,40.555439,117.580933,109.328842
276.005615,59.312061,40.648464,117.021011,108.933212
278.707092,59.947426,41.132149,117.353188,109.420845
277.560181,59.267323,40.28569,117.67585,109.568039
272.924988,58.229271,39.495045,118.577385,109.558853
272.545837,58.300865,39.439236,118.064888,109.190826
271.721222,58.032398,38.816021,118.548912,109.292068
273.086151,58.461941,39.048561,118.387573,109.356407
266.223419,57.101738,37.74633,119.317596,109.420845
268.631073,57.674446,38.276527,118.966461,109.577255
270.204559,57.880276,38.350933,119.697197,109.880867
272.707062,58.345604,38.164902,119.298622,109.706032
270.943939,57.960804,37.476578,119.564339,109.715248
269.152405,57.728146,37.318447,119.317596,109.457626
271.57901,58.112938,37.792839,119.127808,109.549667
270.744873,57.880276,37.6068,119.811089,109.687645
267.436768,57.352295,37.123116,121.158653,109.926888
268.043396,57.969757,37.160313,121.263039,110.156876
265.550446,57.405991,37.290539,122.136124,110.230461
263.768463,57.039089,37.532383,122.506233,110.276482
264.4888,57.253864,37.737022,123.559624,110.911331
260.924744,56.734837,37.867249,125.106522,111.168915
260.26123,57.065941,38.211414,125.943329,111.511322
265.910614,57.7192,38.295124,124.507385,111.548225
268.21402,57.701298,37.988171,123.80368,111.474396
269.95816,57.933964,38.006775,124.203087,111.686653
272.659576,58.667755,38.304428,125.277679,112.185013
273.910858,58.828831,38.704403,124.098465,111.778938
273.844513,59.124146,39.141579,124.174568,111.880486
273.361084,58.685658,38.723007,124.269623,112.046577
274.489044,58.739349,38.657894,124.697601,112.332649
274.18573,58.309811,38.230015,125.011406,112.378799
274.289948,58.351868,38.380913,125.23011,112.434181
277.162079,59.128914,39.308807,125.857735,113.181717
277.787689,59.494579,39.636852,126.038437,113.901566
280.441742,60.015663,40.217949,126.371223,114.51989
280.034058,59.759701,40.086735,124.982887,114.104599
279.691193,59.887676,40.030491,125.91481,114.390694
276.948029,59.531155,39.618103,126.304718,114.049248
276.671753,59.604282,39.993004,125.496368,113.818504
277.652893,59.750557,40.274185,126.380768,114.482979
279.081604,60.088802,40.217949,126.295128,114.778305
281.615265,60.372192,40.69595,125.999817,114.995811
282.348663,60.545887,40.592854,126.971649,115.310478
284.606049,60.95726,40.517876,127.876831,115.625153
284.282227,60.491035,40.236694,126.18084,114.607086
282.720184,60.143642,39.993004,126.352325,114.449745
283.07254,59.887676,39.871162,126.304741,114.209129
284.42514,60.097935,40.208576,125.609177,114.468239
285.091888,60.079655,40.133598,123.93219,113.792648
286.368195,60.152798,40.161713,124.075111,113.903687
286.463409,60.207638,40.311676,124.789749,114.098038
285.539581,59.960812,40.255444,124.418129,113.857407
283.596497,59.878532,40.133598,125.761612,114.459007
284.634705,60.061367,40.377281,125.771133,114.727417
283.053497,59.887676,40.171093,125.475754,114.551552
283.748871,59.951672,40.180454,125.713913,114.903244
285.777649,60.326481,40.227322,125.027977,114.968048
287.120728,60.372192,40.292931,125.57103,115.291962
285.749084,59.759701,39.936764,124.970772,114.921753
287.663605,59.878532,40.021126,125.266151,115.079102
287.139709,60.006519,39.946144,125.30426,115.005058
286.434875,59.311745,39.636852,125.609177,114.968048
283.301178,58.918648,39.149464,126.619102,115.069855
280.834137,58.754093,38.380913,129.133865,116.005379
278.719666,58.233021,38.006012,130.327194,116.12603
270.337708,56.77948,36.600113,132.580338,116.209579
274.128632,57.163429,37.124981,133.640045,116.933487
274.290558,57.382839,37.293694,133.687805,116.914932
279.67215,57.940479,37.752945,133.974182,117.230492
277.76712,57.538242,37.368668,133.706848,116.88707
274.385834,57.08115,36.918777,136.494614,117.620331
278.652924,57.620522,37.387417,136.026794,117.527496
270.413818,56.038994,36.309566,139.091446,117.870888
271.128204,56.230968,36.553253,140.638077,118.446327
275.128784,56.907463,37.059376,139.51152,118.659775
278.443451,57.254852,37.209339,137.516174,118.269966
276.309845,57.062874,37.284317,138.938705,118.956772
278.557739,57.465107,37.64048,138.012589,119.170273
278.471985,57.355412,37.153099,137.0961,118.734047
271.318787,56.642353,36.600113,139.349228,119.170273
274.319153,57.108585,36.79694,138.785904,119.179527
273.242859,57.062874,36.862545,140.924515,119.819954
275.16684,57.062874,36.965645,141.105865,119.819954
278.68158,57.556526,37.37804,140.571198,119.560066
278.557739,57.785072,37.668594,140.60939,119.541519
276.928986,57.675373,37.43428,140.791138,119.428902
280.072235,58.488991,38.062248,141.001556,119.652252
283.672668,58.799809,38.493385,138.447983,118.777443
283.891693,58.991779,38.662094,139.43306,119.205536
284.034637,59.165482,38.783936,136.955963,118.330734
283.967957,59.266041,38.812054,134.555435,117.334976
285.987213,59.595146,39.083858,134.316345,117.241905
286.977844,59.942524,39.36504,133.436447,117.083672
286.787292,60.280777,39.589981,130.58638,116.032082
285.901489,59.741405,39.280685,132.250504,116.618378
286.625427,59.942524,39.280685,132.967804,116.916191
286.796783,59.869404,39.121353,133.532074,117.204674
286.777771,60.070511,38.962017,133.933792,117.539703
285.422791,59.933384,38.999512,135.70314,118.349358
285.355804,59.777977,39.037003,135.674408,118.26561
283.116669,59.549427,38.624603,137.30986,118.637863
284.79126,59.37574,38.596489,135.301392,117.967812
284.197968,59.595146,38.587112,136.171753,118.219025
282.666962,59.394024,38.090363,136.506516,118.246964
283.977905,59.613422,38.305935,136.841217,118.637863
280.600037,59.028347,38.034126,137.253189,118.774078
275.643311,57.821644,37.743576,137.588531,118.727417
277.901642,58.205589,38.230949,138.843567,119.19397
281.662201,58.662682,38.399658,139.868683,119.688538
280.446991,58.589546,38.080994,138.709442,119.082016
276.093048,58.041042,37.809181,139.08313,118.97937
278.714966,58.461559,38.099739,138.297516,119.026047
280.600037,58.872944,38.493385,136.237595,118.32618
283.509033,59.92424,39.111977,134.551498,118.111588
283.193237,59.677418,38.943275,135.528656,118.503487
285.996948,60.372192,39.290058,133.890396,118.186249
285.537659,60.463608,39.402534,134.053207,118.316887
286.37973,60.609875,39.552486,133.727493,118.48484
285.12619,60.582451,39.346294,133.727493,118.634117
287.059113,60.911549,39.70245,132.721542,118.363503
286.121399,60.765285,39.730572,133.497528,118.568802
286.953796,61.094387,39.739944,133.631699,118.634117
287.422729,61.20409,39.739944,133.363449,118.895386
288.59967,61.268085,40.021126,132.711945,118.690102
290.22641,61.542328,40.255444,131.504776,118.335533
290.140289,61.524052,40.049244,131.590973,118.027618
291.030243,61.780025,40.227322,133.516693,118.44751
290.255157,61.633755,39.908653,135.317917,119.165985
292.944031,62.182247,40.508499,134.901352,119.282936
294.121033,62.502224,40.911522,133.12587,118.721581
293.795654,62.383373,41.145844,131.628647,118.038567
293.862671,62.355949,41.014618,132.425171,118.70285
294.896149,62.547924,41.314548,130.025848,117.77655
295.623352,62.511364,40.939648,129.478836,117.617538
295.058746,62.429089,40.64909,129.565201,117.654968
295.680695,62.456509,40.386658,130.160248,117.767242
295.776428,62.237114,40.077362,131.004807,118.047905
296.207031,62.063416,40.10548,132.358078,118.665451
298.350464,62.456509,40.424145,132.214096,118.684128
298.570587,62.529652,40.358536,132.454071,118.815117
298.484436,62.447372,40.44289,133.557709,119.049019
297.37442,62.054272,40.264809,134.939804,119.217445
296.895996,61.971996,40.180454,134.095184,118.936783
297.556244,62.145695,40.180454,134.267929,119.264259
299.862335,62.639336,40.583481,134.661438,119.675934
300.541748,62.602795,40.461636,135.448456,119.984673
301.881378,62.767338,40.508499,135.054916,119.975327
300.761932,62.328529,39.871162,134.766968,119.732056
298.20694,62.008564,39.86179,132.970154,119.212288
296.207031,61.780025,39.655594,135.758163,120.131691
298.034729,62.346809,39.955517,134.402618,119.972221
298.570587,62.227966,40.133598,133.748871,119.840874
301.297699,62.794758,40.367912,133.008652,119.775215
300.350372,62.46566,40.208576,133.296982,119.756416
300.015442,62.493073,40.349167,133.306671,119.756416
300.867096,62.822189,40.939648,134.354584,120.225517
303.460327,63.242702,41.651962,132.143356,119.67202
303.64209,63.681511,41.633217,133.671936,120.450676
305.728119,64.361931,41.986458,132.470215,120.178627
305.795135,63.992134,42.36937,132.287552,120.084793
305.81424,63.908924,42.599113,131.201157,120.000381
307.067749,63.908924,42.618263,131.411102,120.118904
308.414063,63.955151,42.704418,131.584381,120.081276
308.885223,64.056847,42.761856,131.39183,120.137711
308.894836,63.992134,42.666122,131.767395,120.259964
310.539215,64.269478,42.972458,132.085159,120.476318
310.46225,64.380409,43.144764,132.229614,120.645645
308.750549,63.899689,42.857582,131.748154,120.862
309.50061,64.195518,42.953312,130.457779,120.363441
312.39502,64.842644,43.82444,131.931091,120.617424
310.02951,64.038353,43.01075,133.96286,121.031281
311.21228,64.287964,42.905445,133.202179,120.626831
310.33728,64.11232,42.876732,132.547394,120.316437
311.99115,64.297203,43.125622,131.671097,120.147102
314.106659,64.445122,43.412807,132.133316,120.720879
313.202789,64.204758,43.642555,133.308044,121.059525
315.356781,64.537567,44.322227,132.903671,120.767929
314.875977,64.602287,44.073334,133.587311,120.918419
315.587524,64.602287,43.728714,134.473221,121.181786
318.212769,64.870384,44.006321,134.049561,121.351135
319.203186,65.064522,44.255215,132.903671,121.332283
318.578125,64.546814,43.135193,134.299896,121.915504
318.616608,64.676247,43.489391,134.771744,121.981346
318.982025,64.519081,43.039467,135.715424,122.141258
316.145294,64.24173,42.694843,136.813141,122.348228
311.077698,62.910503,41.220627,138.941223,122.583359
314.337524,63.502163,41.565247,137.853119,122.517487
314.07785,63.511402,41.766285,139.201172,122.912552
315.097137,63.455936,41.144051,139.220459,122.987823
309.375671,62.383553,40.311211,140.491516,123.307632
311.673859,62.53146,40.761135,140.377731,123.21051
316.424164,63.576118,41.814148,138.487259,122.908714
320.078186,64.186272,42.053467,136.972931,122.833275
321.155243,64.361931,42.091759,137.59024,122.776703
319.443634,63.751762,41.507816,139.307068,123.248245
321.828339,63.881199,41.737556,139.692856,123.540588
322.386078,64.315704,42.283211,138.988815,123.361374
324.463135,64.537567,42.857582,138.284714,123.304825
324.116943,64.084579,42.292789,138.815186,123.219955
324.63623,63.973644,42.311932,139.422836,123.521706
323.799683,63.566872,42.034321,140.377731,123.757454
325.347778,63.779507,42.340652,140.368088,123.587692
324.01123,63.400475,41.68013,141.467667,124.002663
320.674377,63.104637,41.440804,142.789047,124.247833
310.039154,60.580818,39.890003,144.920639,124.266754
300.644287,59.58239,39.5741,145.692245,124.38932
299.538422,59.656342,39.890003,144.920639,123.927208
286.085693,57.890598,38.932724,146.492874,123.267075
284.883667,57.539299,38.789131,149.801163,124.653336
297.220947,58.278881,39.631538,148.699051,124.529526
288.710785,57.807396,39.363499,151.007706,125.947853
300.846222,59.536167,40.062313,149.40419,126.127518
290.845612,57.955311,39.219906,153.123108,126.080238
286.037537,57.086308,38.415791,161.092239,126.959579
263.699615,52.658077,35.792824,165.458344,123.877037
277.344757,54.599472,37.611675,156.977264,121.087692
263.824646,51.816799,35.85984,151.200821,117.106895
238.582611,46.122036,32.270027,152.137863,111.518684
258.97818,48.913952,34.596226,148.699051,116.350471
230.639801,43.866322,30.278877,158.329575,114.695724
243.092545,46.001858,32.365757,147.771683,109.996353
230.784058,43.367104,29.57049,139.435501,104.493225
231.274445,44.041965,29.800236,143.23172,99.330482
221.307846,43.496529,30.020411,154.002121,100.928482
215.649414,42.988071,29.30245,160.348465,108.388885
235.187958,46.630501,31.504198,157.363632,110.610947
238.708755,48.146641,32.614651,157.006256,115.906052
252.646942,50.300663,33.849545,157.778992,116.000603
245.121674,48.867725,31.925402,161.99057,115.764214
253.082184,49.856915,32.451912,160.657578,117.173088
249.309891,49.422409,32.672089,159.353546,116.785423
238.089691,47.231411,31.274448,161.586136,115.088615
243.583725,48.155884,32.327465,162.611496,115.391945
240.062958,47.055759,31.714806,162.998505,114.794777
256.187042,49.551838,33.447487,162.572876,117.060326
256.448242,49.829185,33.619793,160.870331,117.240417
265.056763,50.23595,33.964417,159.699829,119.354332
269.090271,51.373051,33.83997,159.989975,124.96608
266.633423,50.883087,33.887836,158.529327,123.752701
274.497223,51.789066,34.663235,158.490646,123.146049
268.664642,50.171234,33.772957,162.688904,123.970757
269.960785,50.198971,33.954849,164.536545,123.354614
277.253876,51.530212,34.711094,162.331009,123.762222
272.369263,50.762901,34.270744,163.636917,123.060738
264.099182,49.773712,33.32304,165.697372,122.624687
269.960785,50.614983,34.23246,164.004486,122.700508
269.941406,50.457825,34.108013,164.875122,123.22187
273.70401,51.040241,34.06015,165.26207,123.136581
277.650452,51.715111,34.74939,162.185913,122.141243
276.373688,52.10339,34.816402,164.052902,122.473022
283.608704,53.406895,35.83112,163.201645,123.278755
280.96814,52.297527,35.074867,161.295959,122.444572
273.529938,51.160427,33.811253,162.677185,121.959938
274.284424,51.141937,34.175022,161.911957,122.149986
276.818634,51.234383,34.366486,160.875549,121.988411
274.942139,50.901573,34.261185,158.27977,120.620033
278.259796,51.668888,34.538792,160.924042,120.943138
282.864014,52.547138,35.266327,158.831802,120.363457
282.921936,52.500916,35.036579,157.592026,119.308632
277.282928,51.835289,34.902554,159.209518,120.458488
272.378906,51.437763,34.835548,160.323471,120.734055
275.63855,50.947796,34.969563,161.892624,121.731873
276.90567,50.994019,34.490917,161.476135,122.159485
285.340118,53.055595,35.840694,157.931015,122.853195
282.409332,52.325256,35.553509,158.521881,122.948257
287.206879,53.416142,36.022579,158.996475,124.297646
285.22403,52.796749,35.610947,159.393616,124.202644
285.765686,52.64883,34.87384,160.352524,124.202644
289.286499,54.15572,35.63966,158.202255,124.031578
293.59079,54.812099,35.754543,157.911667,124.544716
293.049103,55.329803,35.505646,157.33049,124.649261
294.35495,55.135662,36.118313,158.454056,125.456978
295.544617,56.365211,36.951141,157.387222,125.401718
297.991791,56.89217,37.831844,156.815002,125.801788
301.95752,58.251141,38.71254,154.729858,125.725632
301.164459,58.001537,38.166889,152.489502,125.344589
308.883087,58.999969,39.172043,151.40329,125.992355
312.61673,59.767284,39.411362,151.985153,126.411514
310.285614,58.990726,39.143322,153.711517,126.144798
308.554199,58.861298,39.430508,155.990646,126.973526
290.766418,55.708843,37.372349,158.939011,125.458908
294.248535,56.670292,38.166889,157.406601,126.068542
296.995544,56.902817,37.820271,157.493866,127.859482
302.712006,57.606018,38.060982,155.078995,127.506973
301.45459,57.821659,38.426865,155.71907,127.2593
301.570648,57.512257,38.446114,157.367859,127.545105
299.847168,57.23098,38.436485,157.493866,127.640404
301.770752,57.915421,38.908283,157.513336,127.516563
303.160004,58.234207,39.283787,156.436783,127.278404
295.426819,56.743431,38.763851,158.114655,126.925911
298.593903,57.549763,38.927536,158.570465,127.05928
291.501923,56.715294,38.455746,160.267685,127.173561
295.786285,57.174721,38.629051,159.763321,127.764198
299.575134,57.071583,38.503891,158.987473,128.126205
301.673645,57.287228,38.937164,158.678741,128.632233
303.33493,57.915421,39.822975,158.843811,128.947342
308.017609,58.862392,41.536827,158.193207,129.281525
304.840729,57.999809,40.843582,160.416763,129.45343
307.172363,58.487358,41.902699,159.775925,129.243362
305.423676,57.821659,41.902699,162.319916,129.968979
308.542206,58.440483,41.633106,161.504272,129.730255
305.870575,58.065434,41.353889,162.03833,129.386566
309.83432,58.918652,41.411655,162.271362,130.140869
312.680878,59.584347,41.536827,161.513977,130.398666
311.651062,59.199932,40.949493,162.281052,130.761444
312.554596,59.546841,41.18058,161.941208,131.114761
315.080536,59.837498,41.710136,162.339325,131.477585
315.750885,59.959381,42.095276,162.436432,131.64949
317.548157,60.118778,41.912334,162.921875,132.079117
313.759247,59.640602,41.57534,164.825043,132.174576
311.738525,59.312443,41.536827,164.815308,131.878632
314.011841,60.090649,42.181931,164.203644,131.477585
312.020233,59.706238,41.835304,165.339691,131.343918
315.857697,60.334423,42.509293,165.058105,132.060028
314.730713,59.443707,41.970108,166.145569,131.916809
317.217743,58.177948,41.681255,166.038818,132.098267
319.423126,59.312443,41.970108,165.202805,132.275223
320.656982,59.640602,42.528549,166.777542,132.763245
322.648529,59.837498,42.990715,165.319458,132.581406
324.805298,59.90313,43.125515,166.24292,133.145966
325.038513,59.659351,42.239697,165.134781,132.772797
326.009979,59.856247,42.345612,164.395966,132.485733
323.318909,60.071896,42.230072,162.442123,131.653275
327.826721,61.403294,42.798149,160.9646,131.327957
327.234039,61.131382,42.672977,159.244034,130.141449
327.243744,60.756351,42.595955,158.621902,129.567337
328.283325,61.215767,43.135139,159.020493,129.835281
328.992523,61.178265,43.086994,160.157745,130.20845
327.622772,60.906361,42.557434,159.15654,129.863983
328.642761,60.709461,42.422642,160.59523,130.323288
329.808563,60.400055,42.634464,161.557587,130.562469
333.150604,61.197014,43.106255,161.295105,130.33284
334.316437,61.234516,43.539536,160.060547,129.768295
337.668152,61.590805,43.655067,159.448181,129.816132
338.406433,60.962612,43.289196,156.736115,128.782715
340.592377,61.393913,43.857265,156.619431,129.175079
339.358521,60.925114,42.8848,157.659561,129.749161
342.55481,60.990746,43.616558,159.462891,130.569031
347.509552,61.80645,43.501015,160.980957,131.086884
335.550262,60.409431,42.672977,161.438431,130.799194
332.810577,60.493813,42.692234,158.37291,129.408722
323.717285,59.753117,41.950848,159.346054,129.533432
330.109802,60.868851,42.576694,158.917892,129.619736
324.377899,60.156288,41.893074,159.725555,129.715576
324.542999,60.756351,42.29747,160.066238,129.811523
328.817688,61.084507,42.981083,160.056488,130.137497
330.478973,61.478291,43.433617,159.667221,130.281387
329.167419,61.478291,43.375851,159.190353,130.367691
326.272339,61.562679,43.202538,159.676971,130.396423
322.516022,61.065742,42.865547,159.180634,130.156723
318.926544,59.518711,42.470783,159.988342,130.032059
322.174652,59.499962,42.153042,159.861832,130.108765
314.703094,59.003036,41.49831,160.075928,129.169006
315.541931,58.946777,41.305748,160.689026,128.842941
320.64328,59.143681,41.344261,160.689026,128.708725
325.968964,60.034397,41.806419,160.231659,129.360794
324.193695,59.968758,41.777534,160.416534,129.197739
326.651733,59.678108,42.451519,158.878906,129.178574
328.74881,60.025013,42.846287,159.141006,129.53801
325.627533,59.90313,42.35524,158.546799,129.557251
331.401947,60.812599,42.923317,155.448868,129.124802
326.690796,60.165653,43.000343,156.286621,129.019043
332.377319,60.681335,43.472134,155.146912,129.05751
335.323029,61.103256,43.828384,155.98465,129.374634
338.317505,61.581432,44.126862,155.95546,129.672562
343.760284,61.937714,44.511993,156.452286,130.42218
341.516876,61.2439,44.329056,157.57254,130.297241
339.370941,61.140759,44.030579,157.933029,130.42218
338.951508,60.418812,43.712841,157.660278,130.287659
338.746674,60.700085,43.866898,157.221863,130.066574
333.596588,60.475067,43.74173,156.627655,129.816727
334.932892,60.775089,44.223145,155.137146,129.547638
334.298859,60.48444,44.348316,154.601349,129.336197
336.132629,60.531315,44.338684,152.993942,129.047882
337.273834,60.925114,44.598648,153.929169,129.374634
331.041046,59.828125,44.02095,155.361221,129.643723
329.899841,59.359322,44.213516,156.403564,130.172333
318.624207,57.587261,43.106255,156.549698,129.528366
321.862488,57.859165,43.539536,155.030029,129.192047
318.507141,57.559135,43.048481,153.500519,128.519333
322.077118,58.309208,43.597294,154.650345,129.022995
327.763672,59.837498,43.789867,153.753098,129.148193
335.088928,60.493813,45.166725,157.088379,131.083984
341.624146,61.947094,45.936996,157.361404,131.575134
341.546082,62.078358,46.148819,155.459763,131.161041
345.83786,63.887924,46.466553,152.192764,130.169052
345.330627,64.459854,45.936996,151.315063,129.831985
347.895935,65.00367,46.235477,151.86116,130.072739
344.521027,64.056679,45.888859,154.445526,130.592819
349.290802,65.041168,46.533955,154.240707,130.746902
353.650818,65.716232,47.11166,153.870117,131.170639
351.748779,65.650604,47.063519,154.874649,131.594437
347.515533,65.303688,46.899834,155.323212,131.873718
348.978638,65.763115,46.976864,156.122894,132.605606
346.588898,65.960007,47.236824,157.50769,132.490112
348.666534,65.875626,47.361996,156.786057,132.653809
354.284821,66.8601,47.997467,155.225693,132.355255
353.738586,66.775719,47.727871,154.747833,132.432266
354.723755,67.235146,48.180408,156.249664,132.904175
353.153351,65.772491,46.91909,156.054626,133.366455
357.01593,67.319534,47.843414,153.753693,132.860794
357.766968,67.328903,47.910812,152.533432,132.416885
357.669464,67.441422,48.459641,153.763474,132.938034
360.751709,68.013359,48.960304,151.508423,132.20462
360.010406,67.460167,48.960304,152.875107,132.320404
361.063843,67.694565,48.979568,153.597504,132.166016
357.825531,67.78833,48.555916,153.089859,131.683517
357.708527,67.882088,49.181759,154.446838,132.339722
357.289032,67.675819,48.83514,154.993484,132.474823
355.689362,67.717468,48.581238,154.56395,132.378296
360.498077,68.408554,49.106544,154.04657,132.638855
361.063843,68.673637,49.340019,153.636566,132.532684
363.082886,69.156456,49.661037,153.230011,132.726089
361.633148,68.796707,49.602669,152.770691,132.629395
